title,rating,movieId,userId,# of ratings
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,3.4583333333333335,3812.0,406.0,12
Everything or Nothing: The Untold Story of 007,3.0,99846.0,448.0,1
Evil Aliens,4.5,44777.0,89.0,1
Evil Dead,3.25,101739.0,495.0,2
Evil Dead II (Dead by Dawn),4.044117647058823,1261.0,342.5,34
"Evil Dead, The",3.8181818181818183,4105.0,386.45454545454544,22
Evita,3.4166666666666665,1416.0,329.8333333333333,12
Evolution,3.037037037037037,4343.0,315.5925925925926,27
"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)",2.25,26510.0,604.5,2
Ewoks: The Battle for Endor,3.0,26542.0,604.5,2
Ex Drummer,5.0,59814.0,405.0,1
Ex Machina,3.9107142857142856,115713.0,286.42857142857144,28
"Ex, The",4.0,52867.0,307.0,1
Exam,3.8,78349.0,259.0,5
Excalibur,3.64,2872.0,330.92,25
Excess Baggage,2.75,1605.0,522.0,4
Executive Decision,3.3780487804878048,494.0,345.5853658536585,41
Executive Suite,3.0,8462.0,474.0,1
Exit Through the Gift Shop,4.038461538461538,77455.0,267.7692307692308,13
Exit Wounds,2.75,4224.0,283.0,2
Exit to Eden,2.588235294117647,234.0,262.05882352941177,17
Exodus,3.5,5799.0,474.0,1
Exodus: Gods and Kings,2.75,116887.0,415.0,2
"Exorcism of Emily Rose, The",2.9166666666666665,37720.0,356.0,6
Exorcist II: The Heretic,1.5,1998.0,481.75,4
"Exorcist III, The",2.0,1999.0,333.0,4
"Exorcist, The",3.80188679245283,1997.0,405.8867924528302,53
Exorcist: The Beginning,2.5,8815.0,297.0,3
Exotica,3.5,233.0,377.0,12
Expelled: No Intelligence Allowed,1.0,59295.0,420.0,1
"Expendables 2, The",3.5,91485.0,386.3,10
"Expendables, The",3.0588235294117645,79695.0,342.47058823529414,17
Experimenter,4.5,127116.0,111.0,1
Explorers,3.5,7743.0,283.5,2
Exposed,1.5,151501.0,448.0,1
"Express, The",3.0,62799.0,28.0,1
Exte: Hair Extensions,3.0,139511.0,610.0,1
"Exterminating Angel, The (Ángel exterminador, El)",1.5,8620.0,528.0,2
Extract,2.0,71248.0,373.0,2
"Extraordinary Adventures of Adèle Blanc-Sec, The",2.5,79895.0,599.0,1
Extraordinary Tales,2.5,145080.0,318.0,1
Extreme Days,2.0,4818.0,414.0,1
Extreme Measures,2.5,1003.0,465.0,3
Extreme Ops,1.75,5880.0,426.0,2
Extremely Loud and Incredibly Close,2.75,91325.0,437.0,2
Extremities,3.75,2419.0,344.0,2
Eye See You (D-Tox),2.5,7477.0,514.0,1
Eye for an Eye,3.75,61.0,363.5,6
"Eye for an Eye, An",4.0,4946.0,238.0,1
Eye in the Sky,2.8333333333333335,155288.0,497.3333333333333,3
Eye of the Beholder,1.5833333333333333,3238.0,337.3333333333333,6
"Eye, The (Gin gwai) (Jian gui)",3.25,6909.0,536.5,2
Eyes Wide Shut,3.4622641509433962,2712.0,322.60377358490564,53
"Eyes Without a Face (Yeux sans visage, Les)",3.0,841.0,493.5,2
Eyes of Laura Mars,3.5,3445.0,465.25,4
"Eyes of Tammy Faye, The",3.75,3859.0,468.0,2
"Eyewitness (Janitor, The)",4.0,5733.0,606.0,1
"F*ck You, Goethe 2",1.0,142602.0,50.0,1
F/X,3.21875,3763.0,374.875,16
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),2.3,3764.0,350.2,5
FLCL,4.277777777777778,62336.0,331.1111111111111,9
"Fabulous Baker Boys, The",3.0714285714285716,3684.0,446.14285714285717,7
"Face in the Crowd, A",4.2,3038.0,383.2,5
Face/Off,3.3701298701298703,1573.0,313.1948051948052,77
Faces of Death,1.75,5735.0,384.5,2
Faces of Death 3,1.5,5736.0,307.0,1
"Facing Windows (Finestra di fronte, La)",4.5,27744.0,606.0,1
Factory Girl,3.5,51174.0,318.0,1
"Faculty, The",2.4782608695652173,2428.0,347.82608695652175,23
Fading Gigolo,4.0,110718.0,119.0,1
Fahrenheit 451,3.6,6305.0,401.1,10
Fahrenheit 9/11,3.4864864864864864,8622.0,320.94594594594594,37
Fail-Safe,4.0,7560.0,474.0,1
Failure to Launch,3.25,44004.0,226.16666666666666,6
Fair Game,1.7,71.0,344.8,5
FairyTale: A True Story,3.5,1654.0,605.0,1
Fall,1.0,1574.0,275.0,1
"Fall of the House of Usher, The (House of Usher)",3.0,4403.0,347.0,2
"Fall, The",3.9545454545454546,59387.0,326.6363636363636,11
Fallen,3.5,1754.0,333.46666666666664,15
Fallen Angels (Duo luo tian shi),2.0,1757.0,462.0,1
"Fallen Idol, The",2.5,46664.0,600.0,1
Falling Angels,3.5,8952.0,414.0,1
Falling Down,3.5294117647058822,3020.0,325.47058823529414,17
Fame,3.3333333333333335,4936.0,447.44444444444446,9
Family Business,2.25,4593.0,602.5,2
Family Guy Presents Stewie Griffin: The Untold Story,3.7083333333333335,36708.0,371.5,12
Family Guy Presents: Blue Harvest,4.0,127390.0,111.0,1
Family Guy Presents: It's a Trap,3.5833333333333335,85780.0,216.33333333333334,6
"Family Guy Presents: Something, Something, Something, Dark Side",4.5,140481.0,89.0,1
"Family Man, The",3.130434782608696,4023.0,334.30434782608694,23
Family Plot,3.1666666666666665,2177.0,561.0,3
"Family Stone, The",2.875,41573.0,259.0,8
"Family Thing, A",3.0,635.0,221.0,2
"Family, The",3.5,104925.0,440.0,3
"Fan, The",3.0,782.0,383.125,8
Fanboys,2.875,68659.0,313.0,8
Fandango,3.6,2073.0,475.0,5
Fanny and Alexander (Fanny och Alexander),2.75,2068.0,542.5,2
Fans,4.5,118530.0,89.0,1
Fantasia,3.7830188679245285,1282.0,317.7358490566038,53
Fantasia 2000,3.8333333333333335,3159.0,288.6666666666667,15
Fantastic Beasts and Where to Find Them,3.6785714285714284,135143.0,280.07142857142856,14
"Fantastic Fear of Everything, A",4.0,98279.0,268.5,2
Fantastic Four,2.682926829268293,44973.41463414634,367.4390243902439,41
Fantastic Four: Rise of the Silver Surfer,2.575,53464.0,311.3,20
Fantastic Mr. Fox,4.083333333333333,72226.0,329.72222222222223,18
"Fantastic Planet, The (Planète sauvage, La)",4.0,2495.0,240.33333333333334,3
Fantastic Voyage,2.6666666666666665,3927.0,326.5,6
"Fantasticks, The",4.0,4193.0,311.0,2
Far From Home: The Adventures of Yellow Dog,4.0,238.0,35.0,2
Far and Away,3.1363636363636362,3259.0,332.27272727272725,11
Far from Heaven,3.8636363636363638,5812.0,295.90909090909093,11
"Faraway, So Close (In weiter Ferne, so nah!)",4.0,3920.0,606.0,1
Farewell My Concubine (Ba wang bie ji),3.8333333333333335,446.0,303.0,9
"Farewell to Arms, A",3.0,976.0,474.0,1
Farewell to the King,3.0,4594.0,599.0,1
Fargo,4.116022099447513,608.0,295.03867403314916,181
Farinelli: il castrato,3.6,242.0,329.2,5
"Farmer's Daughter, The",3.5,8611.0,474.0,1
Farscape: The Peacekeeper Wars,3.5,63433.0,270.5,4
"Fast & Furious (Fast and the Furious 4, The)",3.25,67923.0,369.6,10
"Fast & Furious 6 (Fast and the Furious 6, The)",3.357142857142857,102716.0,363.0,7
"Fast Five (Fast and the Furious 5, The)",3.05,86644.0,379.0,10
Fast Food Nation,3.8333333333333335,49347.0,367.6666666666667,3
"Fast Food, Fast Women",4.5,4307.0,182.0,1
"Fast Runner, The (Atanarjuat)",3.8333333333333335,5417.0,289.6666666666667,3
Fast Times at Ridgemont High,3.4761904761904763,3210.0,330.5952380952381,42
"Fast and the Furious, The",3.066666666666667,4369.0,317.53333333333336,45
"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",2.090909090909091,46335.0,393.90909090909093,11
"Fast, Cheap & Out of Control",2.5,1649.0,353.3333333333333,3
Faster,5.0,82744.0,380.0,1
Faster Pussycat! Kill! Kill!,3.7,390.0,342.8,5
Fat Albert,1.5,30883.0,253.0,2
Fat City,4.0,5986.0,462.0,1
Fat Girl (À ma soeur!),3.0,4847.0,510.0,2
Fat Man and Little Boy,3.5,4595.0,414.0,1
Fatal Attraction,3.0972222222222223,3101.0,314.8611111111111,36
Fatal Beauty,1.0,3716.0,368.0,1
Fatal Instinct,3.0,445.0,325.9166666666667,12
Father Goose,3.6666666666666665,4795.0,266.6666666666667,3
Father Hood,2.5,8380.0,599.0,1
Father of the Bride,3.38,4059.2,271.56,25
Father of the Bride Part II,3.0714285714285716,5.0,299.57142857142856,49
Fathers' Day,1.0,1526.0,457.0,3
Faust,4.0,4404.0,346.0,1
Fay Grim,2.0,53143.0,599.0,1
Fear,3.2857142857142856,662.0,432.42857142857144,7
Fear City: A Family-Style Comedy (La cité de la peur),4.0,48045.0,560.0,1
Fear X,2.25,8506.0,453.0,2
Fear and Loathing in Las Vegas,3.967391304347826,1884.0,308.30434782608694,46
Fear of a Black Hat,1.0,449.0,500.0,1
FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com),1.5,5556.0,393.3333333333333,3
Fearless,3.625,448.0,372.375,8
"Fearless Hyena, The (Xiao quan guai zhao)",3.0,98499.0,604.5,2
"Fearless Vampire Killers, The",3.6666666666666665,8928.0,261.0,3
Feast,2.8333333333333335,78686.0,505.3333333333333,3
Federal Hill,3.0,406.0,84.0,1
Feds,1.5,4504.0,599.0,1
Feeling Minnesota,2.7,697.0,197.6,5
Felicia's Journey,3.3333333333333335,3055.0,378.0,3
Fellini Satyricon,3.5,4282.0,50.0,1
Fellini's Casanova (Il Casanova di Federico Fellini),3.5,48638.0,462.0,2
Felon,3.5,60753.0,290.5,2
Felony,3.0,113186.0,448.0,1
Female Perversions,2.5,1312.0,402.5,2
Female Trouble,3.25,4863.0,497.0,2
Femme Fatale,3.375,5809.0,355.25,4
"Femme Nikita, La (Nikita)",4.071428571428571,1249.0,353.2857142857143,35
Fences,3.0,166705.0,567.0,1
Ferdinand,1.5,180987.0,184.0,1
Ferngully: The Last Rainforest,3.142857142857143,5159.0,406.7142857142857,7
Ferris Bueller's Day Off,3.8394495412844036,2918.0,332.20183486238534,109
Fever Pitch,2.95,26670.8,335.9,10
"Few Good Men, A",3.789473684210526,2268.0,290.9122807017544,57
Ffolkes,2.0,5209.0,414.0,1
Fiddler on the Roof,3.8125,4857.0,367.375,8
Fido,3.2857142857142856,53468.0,479.42857142857144,7
"Field in England, A",4.5,103685.0,610.0,1
Field of Dreams,3.517857142857143,1302.0,316.57142857142856,56
"Fiendish Plot of Dr. Fu Manchu, The",2.0,2286.0,288.0,1
Fierce Creatures,3.0,1425.0,242.25,8
"Fifth Element, The",3.7456896551724137,1527.0,315.48275862068965,116
Fifty Shades Darker,1.0,168712.0,548.0,1
Fifty Shades of Grey,1.0,125916.0,345.6666666666667,3
Fight Club,4.272935779816514,2959.0,319.89449541284404,218
"Fighter, The",3.760869565217391,81932.0,311.30434782608694,23
"Fighting Seabees, The",3.5,3643.0,212.5,2
"Fighting Temptations, The",3.5,6752.0,82.0,1
Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad),0.5,86068.0,21.0,1
Filth,4.5,105593.0,242.5,2
"Filth and the Fury, The",3.25,3539.0,508.5,2
Final Analysis,2.5,6973.0,606.0,1
"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",2.0,2790.0,331.0,2
"Final Countdown, The",3.0,4939.0,422.0,1
"Final Cut, The",3.6666666666666665,8939.0,424.0,3
Final Destination,2.9285714285714284,3409.0,333.8857142857143,35
Final Destination 2,3.05,6058.0,292.8,10
Final Destination 3,2.8333333333333335,43679.0,361.8888888888889,9
Final Destination 5,4.5,88932.0,351.0,1
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The)",2.6666666666666665,71252.0,407.3333333333333,3
Final Fantasy VII: Advent Children,3.55,37830.0,412.5,10
Final Fantasy: The Spirits Within,3.3548387096774195,4446.0,354.9032258064516,31
Final Flight of the Osiris,3.5,172881.0,380.0,1
Find Me Guilty,3.0,44197.0,480.0,1
Finding Dory,3.576923076923077,157296.0,306.0769230769231,13
Finding Forrester,3.7142857142857144,4019.0,318.32142857142856,28
Finding Nemo,3.9609929078014185,6377.0,315.5248226950355,141
Finding Neverland,3.609375,8970.0,298.6875,32
Fire Down Below,2.6666666666666665,1626.0,390.3333333333333,3
Fire and Ice,1.75,35346.0,362.0,2
Fire in the Sky,2.0,9005.0,453.0,2
Fire with Fire,1.5,99005.0,448.0,1
Fired Up,3.5833333333333335,69069.0,239.66666666666666,6
Firefox,2.75,6078.0,420.5,2
Fireproof,1.0,64114.0,103.0,1
Firestarter,3.05,3708.0,337.4,10
Firewalker,3.3333333333333335,2477.0,346.0,3
Firewall,2.75,43871.0,383.375,8
Fireworks (Hana-bi),4.0,1809.0,299.8333333333333,6
"Fireworks, Should We See It from the Side or the Bottom?",2.0,178111.0,184.0,1
"Firm, The",3.5294117647058822,1387.0392156862745,318.5098039215686,102
"First Beautiful Thing, The (La prima cosa bella)",4.0,81831.0,222.0,1
First Blood (Rambo: First Blood),3.55,2403.0,352.5,30
First Daughter,3.3333333333333335,8869.0,401.1666666666667,6
First Kid,2.1,881.0,278.0,5
First Knight,3.0833333333333335,168.0,295.74074074074076,54
First Monday in October,4.0,5742.0,606.0,1
First Position,3.5,95218.0,68.0,1
First Reformed,4.0,184721.0,462.0,1
First Snow,3.25,54116.0,227.5,2
First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),3.575,1429.0,303.25,20
First Sunday,3.5,57522.0,103.0,1
"First Time, The",1.5,101415.0,406.5,2
"First Wives Club, The",3.0714285714285716,830.0,311.0,21
"Fish Called Wanda, A",3.9225352112676055,1079.0,319.2535211267606,71
Fish Story (Fisshu sutôrî),3.0,99638.0,599.0,1
"Fisher King, The",3.8055555555555554,3108.0,300.0833333333333,36
Fist Fight,4.5,167634.0,111.0,1
"Fist of Fury (Chinese Connection, The) (Jing wu men)",3.8333333333333335,4438.0,321.3333333333333,3
Fist of Legend (Jing wu ying xiong),3.375,26865.0,389.25,4
"Fistful of Dollars, A (Per un pugno di dollari)",3.9358974358974357,2951.0,303.71794871794873,39
Fitzcarraldo,3.375,2970.0,369.75,4
Five Deadly Venoms,3.5,26399.0,610.0,1
Five Easy Pieces,4.5,3201.0,363.375,8
Five Element Ninjas,3.5,135803.0,610.0,1
"Five Senses, The",5.0,3795.0,108.0,1
"Five-Year Engagement, The",2.5,94266.0,427.0,4
Flags of Our Fathers,3.4545454545454546,48783.0,339.72727272727275,11
"Flamingo Kid, The",2.857142857142857,3308.0,256.42857142857144,7
Flash Gordon,3.1875,4941.0,319.625,8
Flash Gordon Conquers the Universe,1.25,8677.0,78.0,2
Flashback,4.5,5657.0,594.0,1
Flashdance,2.875,2942.0,408.125,16
Flatfoot on the Nile (Piedone d'Egitto),1.5,68480.0,606.0,1
Flatliners,2.933333333333333,3686.0,295.93333333333334,15
Flawless,4.0,3115.0,359.8,5
Fled,2.3333333333333335,809.0,395.44444444444446,9
Flesh & Blood,3.0,7307.0,604.5,2
Flesh and Bone,4.0,451.0,469.0,1
Fletch,3.0833333333333335,2371.0,321.2916666666667,24
Fletch Lives,2.2222222222222223,2372.0,330.1111111111111,9
Flickering Lights (Blinkende lygter),4.5,6300.0,341.0,3
Flight,3.5,97923.0,270.0,9
Flight of the Navigator,3.2083333333333335,2046.0,301.6666666666667,24
Flight of the Phoenix,2.875,27837.0,350.0,4
"Flight of the Phoenix, The",4.0,6448.0,365.0,2
Flightplan,2.8636363636363638,37727.0,359.54545454545456,11
Flint,3.5,193585.0,184.0,1
"Flintstones in Viva Rock Vegas, The",1.625,3564.0,351.9166666666667,12
"Flintstones, The",2.357142857142857,355.0,294.85714285714283,42
Flipped,3.8333333333333335,80586.0,342.0,3
Flipper,3.05,711.0,248.6,10
Flirting,4.5,5637.0,215.5,2
Flirting With Disaster,3.5833333333333335,125.0,382.1666666666667,12
Florence Foster Jenkins,4.0,155659.0,448.0,1
"Flower of My Secret, The (La flor de mi secreto)",2.8333333333333335,617.0,275.0,3
Flowers for Algernon,2.0,165529.0,599.0,1
Flowers in the Attic,2.5714285714285716,4109.0,386.14285714285717,7
"Flowers of War, The (Jin líng shí san chai)",4.5,92243.0,339.0,1
Flubber,3.0,1702.0,338.25,16
Fluke,4.0,241.0,607.0,1
Flushed Away,3.5,48982.0,387.85714285714283,7
Fly Away Home,3.5384615384615383,986.0,268.3076923076923,13
"Fly II, The",2.2777777777777777,2456.0,384.6666666666667,9
"Fly, The",3.3839285714285716,2454.7678571428573,362.85714285714283,56
Flyboys,2.0,48319.0,414.0,1
Flying Down to Rio,3.0,7049.0,474.0,1
Flying Tigers,3.0,3628.0,212.5,2
Focus,3.272727272727273,118037.36363636363,342.8181818181818,11
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",4.3076923076923075,7156.0,300.38461538461536,13
"Fog, The",2.3,20264.0,412.8,10
"Follow Me, Boys!",0.5,7312.0,88.0,1
Follow the Fleet,3.75,7050.0,289.0,2
Following,3.8333333333333335,2579.0,260.6666666666667,6
"Food, Inc.",3.6875,71282.0,327.75,8
Fool's Gold,2.3333333333333335,57951.0,159.0,3
Fools Rush In,3.0833333333333335,1457.0,303.9166666666667,12
Footloose,3.138888888888889,13407.888888888889,364.05555555555554,18
For Keeps,3.0,4505.0,367.0,1
For Love of the Game,3.375,2861.0,349.75,8
For Love or Money,2.8,453.0,398.2,5
For Richer or Poorer,2.9,1703.0,309.2,5
For Roseanna (Roseanna's Grave),4.0,1564.0,85.0,2
For Whom the Bell Tolls,3.75,897.0,331.5,2
For Your Consideration,2.375,49220.0,438.25,4
For Your Eyes Only,3.5476190476190474,2989.0,350.0952380952381,21
For a Few Dollars More (Per qualche dollaro in più),4.151515151515151,3681.0,259.1212121212121,33
"For a Good Time, Call...",2.5,92665.0,448.0,1
For the Bible Tells Me So,3.25,55620.0,160.5,2
For the Birds,3.9,95858.0,333.4,5
For the Boys,2.0,4290.0,414.0,1
For the Love of Benji,4.0,3674.0,527.0,1
Forbidden Games (Jeux interdits),3.5,6982.0,474.0,1
"Forbidden Kingdom, The",3.8333333333333335,59103.0,427.3333333333333,3
Forbidden Planet,3.8076923076923075,1301.0,317.84615384615387,13
Force 10 from Navarone,2.9166666666666665,3519.0,282.0,6
Forces of Nature,2.3333333333333335,2558.0,399.1111111111111,9
Foreign Correspondent,3.5,929.0,474.0,1
Forever Young,2.8518518518518516,3269.0,350.962962962963,27
Forget Paris,3.340909090909091,237.0,303.95454545454544,22
Forgetting Sarah Marshall,3.769230769230769,58998.0,318.43589743589746,39
Forgotten Silver,4.25,4350.0,184.5,2
"Forgotten, The",2.5,8870.0,262.8,5
Formula 51,2.6666666666666665,5678.0,483.6666666666667,3
Formula of Love,5.0,145994.0,105.0,1
Forrest Gump,4.164133738601824,356.0,308.161094224924,329
Fort Tilden,4.0,141513.0,89.0,1
Fortress,2.5,26819.0,580.0,1
Foul Play,2.75,7107.0,315.0,2
"Fountain, The",3.5,48043.0,297.92857142857144,14
"Fountainhead, The",3.25,7581.0,430.5,2
Four Brothers,3.5714285714285716,34534.0,336.7142857142857,7
Four Christmases,2.8333333333333335,64032.0,73.66666666666667,3
"Four Days in September (O Que É Isso, Companheiro?)",5.0,1759.0,603.0,1
"Four Feathers, The",2.75,5611.0,277.0,2
Four Lions,4.0,77800.0,360.4,5
"Four Musketeers, The",2.75,7720.0,496.25,4
Four Rooms,3.7,18.0,300.75,20
"Four Seasons, The",5.0,5745.0,275.0,1
Four Weddings and a Funeral,3.5194174757281553,357.0,301.3592233009709,103
"Fourth Protocol, The",3.0,4110.0,288.0,1
"Fox and the Hound, The",3.575,1033.0,373.95,20
Foxfire,3.6666666666666665,835.0,341.0,3
Foxy Brown,2.5,4065.0,387.0,1
Fracchia contro Dracula,4.0,139994.0,89.0,1
Fracture,3.6666666666666665,52604.0,269.5833333333333,12
Frailty,3.8636363636363638,5294.0,433.45454545454544,11
Fraktus,4.0,155168.0,18.0,1
Frances,3.5,2757.0,474.0,1
Frances Ha,2.5,102800.0,567.0,1
Frank,4.333333333333333,112421.0,230.0,3
Frankenstein,3.75,15057.25,328.9166666666667,12
Frankenstein 90,4.0,37444.0,89.0,1
Frankenstein Meets the Wolf Man,1.0,2651.0,91.0,1
Frankenstein Must Be Destroyed,3.0,7900.0,474.0,1
Frankenstein Unbound,3.0,8092.0,580.0,1
Frankenweenie,2.5,97172.0,180.0,2
Frankie and Johnny,2.875,4284.75,502.75,4
Frantic,3.1666666666666665,4506.0,497.6666666666667,3
Fraternity Vacation,1.0,5278.0,414.0,1
Freaked,3.5,26861.0,599.0,1
Freaks,3.1666666666666665,8507.0,341.22222222222223,9
Freaks of Nature,4.5,144734.0,534.0,1
Freaky Friday,3.0625,5448.25,346.875,32
Fred Armisen: Standup for Drummers,3.25,184791.0,251.5,2
Freddy Got Fingered,2.2,4255.0,308.7,10
Freddy vs. Jason,2.3333333333333335,6615.0,402.22222222222223,9
"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",2.2,1973.0,273.8,5
Free Enterprise,3.0,2681.0,364.6666666666667,3
Free Fire,3.5,169992.0,414.0,1
Free Willy,2.391891891891892,455.0,313.4864864864865,37
Free Willy 2: The Adventure Home,2.4,169.0,391.9,10
Free to Play,4.5,110350.0,249.0,1
Freedom Writers,3.75,49910.0,333.5,4
Freedomland,2.0,43912.0,414.0,1
Freejack,2.0,3802.0,372.25,4
Freeway,3.1,1034.0,314.8,5
Freezer,2.0,107962.0,448.0,1
French Connection II,3.0,26344.0,599.0,1
"French Connection, The",3.871794871794872,1953.0,332.84615384615387,39
French Kiss,3.477777777777778,236.0,289.93333333333334,45
"French Lieutenant's Woman, The",3.0,4784.0,379.5,2
French Twist (Gazon maudit),3.4,68.0,356.2,5
Frenzy,3.5,2178.0,371.0,2
Frequency,3.4166666666666665,3510.0,307.22222222222223,36
Frequently Asked Questions About Time Travel,3.6,71106.0,213.0,5
Fresh,3.75,456.0,177.75,4
"Freshman, The",3.142857142857143,9656.57142857143,426.0,7
Frida,3.78125,5791.0,261.8125,16
Friday,3.775,69.0,305.2,20
Friday After Next,2.4,5874.0,250.8,5
Friday Night Lights,3.5625,8937.0,318.0,8
Friday the 13th,2.888888888888889,9175.0,403.72222222222223,18
Friday the 13th Part 2,2.5,1975.0,328.0,7
Friday the 13th Part 3: 3D,2.2142857142857144,1976.0,408.85714285714283,7
Friday the 13th Part IV: The Final Chapter,2.5833333333333335,1977.0,507.8333333333333,6
Friday the 13th Part V: A New Beginning,2.5,1978.0,542.5,2
Friday the 13th Part VI: Jason Lives,3.25,1979.0,390.75,4
Friday the 13th Part VII: The New Blood,2.0,1980.0,571.0,1
Friday the 13th Part VIII: Jason Takes Manhattan,2.0,1981.0,274.0,3
Fried Green Tomatoes,3.5,1271.0,333.3666666666667,30
"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure)",2.5,5720.0,606.0,1
Friendly Persuasion,4.0,4046.0,474.0,1
Friends & Lovers,3.5,2589.0,594.0,1
Friends with Benefits,3.05,88405.0,329.4,20
Friends with Kids,3.6666666666666665,91690.0,262.6666666666667,3
Friends with Money,3.25,44864.0,468.5,4
Fright Night,3.5357142857142856,15176.0,360.07142857142856,14
Fright Night Part II,2.0,2868.0,331.0,2
"Frighteners, The",3.4565217391304346,799.0,308.5217391304348,23
"Frisco Kid, The",2.5,33126.0,599.0,1
Frisk,3.0,636.0,604.0,1
From Beyond,4.0,7984.0,610.0,1
From Dusk Till Dawn,3.5090909090909093,70.0,333.23636363636365,55
From Dusk Till Dawn 2: Texas Blood Money ,1.0,27008.0,599.0,1
From Hell,3.65,4865.0,243.35,20
From Here to Eternity,3.9545454545454546,1944.0,316.09090909090907,11
From Justin to Kelly,0.8333333333333334,6483.0,280.3333333333333,3
From Paris with Love,2.5,74851.0,436.5,2
From Russia with Love,3.75,2948.0,334.25,36
From Up on Poppy Hill (Kokuriko-zaka kara),4.5,98604.0,105.0,1
From the Earth to the Moon,3.5,27002.0,599.0,1
From the Hip,4.0,2751.0,414.0,1
From the Terrace,3.0,6449.0,606.0,1
Front Cover,3.5,178615.0,596.0,1
"Front Page, The",3.6666666666666665,7496.0,518.0,3
Front of the Class,5.0,95175.0,105.0,1
Frontière(s),3.5,66310.0,610.0,1
Frost/Nixon,3.9444444444444446,64620.0,251.55555555555554,9
Frosty the Snowman,1.5,60365.0,599.0,1
Frozen,3.596774193548387,104676.58064516129,325.35483870967744,31
Frozen Planet,4.5,100553.0,211.5,2
Frozen River,4.5,60943.0,28.0,1
Fruitvale Station,4.0,103624.0,355.5,2
Fubar,3.75,27555.0,360.5,2
Fuck,3.0,49263.0,187.0,1
"Fuck You, Goethe (Fack Ju Göhte)",2.75,107565.0,279.5,2
"Fugitive, The",3.986910994764398,747.0366492146596,318.9476439790576,191
Fugitives,5.0,173619.0,105.0,1
Full Metal Jacket,4.098039215686274,1222.0,300.29411764705884,102
"Full Monty, The",3.7589285714285716,1641.0,313.7142857142857,56
Full Moon in Blue Water,2.0,5338.0,140.0,1
Fullmetal Alchemist 2018,0.5,184641.0,184.0,1
Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono),2.75,68959.0,346.5,2
Fullmetal Alchemist: The Sacred Star of Milos,2.0,103210.0,184.0,1
Fulltime Killer (Chuen jik sat sau),3.5,6506.0,599.0,1
Fun,4.0,5178.0,414.0,1
Fun with Dick and Jane,2.1818181818181817,42011.0,339.1818181818182,11
"Funeral, The",3.0,1114.0,599.0,1
"Funhouse, The",2.0,3021.0,571.0,1
Funny Bones,2.75,3446.0,128.0,2
Funny Face,3.0,901.0,282.14285714285717,7
Funny Farm,2.590909090909091,2796.0,354.72727272727275,11
Funny Games,3.2,6975.0,291.4,5
Funny Games U.S.,4.375,58301.0,401.75,4
Funny Girl,3.75,4912.0,427.75,4
Funny People,3.5,66509.0,383.8,5
"Funny Thing Happened on the Way to the Forum, A",3.1,8796.0,343.4,5
Fur: An Imaginary Portrait of Diane Arbus,3.0,49666.0,474.0,1
Furious 7,2.75,130634.0,402.0,6
Fury,3.676470588235294,94178.23529411765,395.7647058823529,17
"Fury, The",3.0,3732.0,487.75,4
Futurama: Bender's Big Score,3.9,56251.0,312.0,10
Futurama: Bender's Game,3.4444444444444446,62956.0,315.1111111111111,9
Futurama: Into the Wild Green Yonder,3.5,66297.0,316.5,6
Futurama: The Beast with a Billion Backs,3.5,60161.0,343.3333333333333,6
Futureworld,2.5,26365.0,599.0,1
Fuzz,3.0,4202.0,514.0,1
G-Force,3.5,70697.0,89.0,1
G.B.F.,3.0,111800.0,596.0,1
G.I. Jane,2.7954545454545454,1586.0,317.6363636363636,22
G.I. Joe: Retaliation,3.0,101076.0,422.0,3
G.I. Joe: The Movie,2.0,26590.0,599.0,1
G.I. Joe: The Rise of Cobra,2.625,70336.0,283.0,8
GLOW: The Story of the Gorgeous Ladies of Wrestling,3.0,109282.0,111.0,1
Gabriel Iglesias: Hot and Fluffy,1.5,136443.0,111.0,1
Gaga: Five Foot Two,3.5,178323.0,111.0,1
Galaxy Quest,3.58,3175.0,297.6933333333333,75
Galaxy of Terror (Quest),5.0,5746.0,3.0,1
Gallipoli,4.285714285714286,5747.0,274.42857142857144,7
Game 6,2.5,45648.0,599.0,1
Game Night,4.0,183611.0,62.0,1
"Game Over, Man!",3.0,185435.0,249.0,1
"Game Plan, The",2.6666666666666665,55250.0,475.0,3
Game of Death,4.166666666666667,4441.0,493.0,3
"Game, The",3.7012987012987013,1625.0,310.38961038961037,77
Gamer,3.4285714285714284,71254.0,394.85714285714283,7
"Gamers, The: Dorkness Rising",2.5,65588.0,89.0,1
